,pcd7,Large User,Total households,Population aged 65+,Females,Females aged 5-9,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 5-9,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,PC_Area,Target,Mean Income,Median Income,Mode Income,Lower Quartile
5871,W1J7RT,0,3,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,W,1,48400,41818.18182,27500,26200
5872,W1J7RW,0,8,2,7,0,0,1,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,4,2,2,3,2,W,1,88200,82547.16981,110000,58780.4878
5873,W1J7RX,0,6,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,W,1,77000,70689.65517,110000,47575.75758
5874,W1J7RY,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,54600,50000,27500,32142.85714
5875,W1J7RZ,0,4,0,6,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,4,1,1,0,3,W,1,69900,62826.08696,110000,41739.13043
5876,W1J7SE,0,3,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,W,1,64200,57777.77778,47500,38055.55556
5877,W1J7SF,0,3,2,3,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,W,1,68500,61470.58824,110000,40555.55556
5878,W1J7SG,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,1,37200,33000,22500,21136.36364
5879,W1J7SH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34000,30000,17500,19166.66667
5880,W1J7SJ,0,2,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,1,63600,57500,42500,37500
5881,W1J7SL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34300,30000,17500,19166.66667
5882,W1J7SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,48300,42500,32500,27500
5883,W1J7SQ,0,3,2,5,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,W,1,54500,48863.63636,32500,31818.18182
5884,W1J7SR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,66700,59166.66667,110000,38333.33333
5885,W1J7SU,0,16,6,10,0,1,2,1,0,0,0,0,0,0,18,1,1,4,2,1,0,0,0,0,0,0,4,4,3,6,4,W,1,59700,52397.95918,42500,33703.7037
5886,W1J7SW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,66000,60714.28571,42500,42857.14286
5887,W1J7SX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,35000,30500,17500,19583.33333
5888,W1J7TA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,63900,58571.42857,47500,42142.85714
5889,W1J7TB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,65400,60000,47500,42857.14286
5890,W1J7TD,0,1,2,2,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,63400,58571.42857,47500,42142.85714
5891,W1J7TE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,88200,82142.85714,110000,58000
5892,W1J7TG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,51300,47777.77778,32500,33888.88889
5893,W1J7TH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,33200,29090.90909,17500,18461.53846
5894,W1J7TQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,58600,52500,32500,34285.71429
5895,W1J7TR,0,2,1,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,51700,46333.33333,32500,30000
5896,W1J7TU,0,6,0,7,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,2,W,0,69100,61774.19355,110000,38548.3871
5897,W1J7TW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,61500,55833.33333,42500,36666.66667
5898,W1J7TX,0,3,2,4,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,W,1,54800,44210.52632,22500,26136.36364
5899,W1J7UA,0,2,2,3,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,W,1,73000,65500,110000,43181.81818
5900,W1J7UD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,76600,70000,110000,46666.66667
5901,W1J7UE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,32900,29090.90909,17500,18653.84615
5902,W1J7UG,0,6,3,6,0,0,0,0,0,0,0,0,0,0,7,0,1,3,1,0,0,1,0,0,0,2,2,2,0,0,4,W,0,53200,47500,32500,30869.56522
5903,W1J7UQ,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,70700,65833.33333,110000,47857.14286
5904,W1J7US,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,35200,30500,17500,19583.33333
5905,W1J8AE,0,18,2,12,0,0,1,1,0,0,0,0,0,0,19,1,0,1,1,0,0,0,0,0,0,2,6,3,2,11,4,W,0,69700,62650,110000,40825.24272
5906,W1J8AG,0,2,1,4,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,W,0,59500,53461.53846,42500,35000
5907,W1J8AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34700,30500,17500,19583.33333
5908,W1J8AS,0,17,4,12,0,0,1,1,0,0,0,0,0,0,19,1,1,3,1,1,0,0,0,0,0,1,6,4,2,9,4,W,0,41500,34897.26027,17500,21067.07317
5909,W1J8BE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,62900,56250,37500,36923.07692
5910,W1J8BH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,55500,50000,27500,32142.85714
5911,W1J8BL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,85500,81428.57143,110000,57000
5912,W1J8BN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,77800,72000,110000,47000
5913,W1J8BW,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,W,0,69600,62391.30435,110000,41458.33333
5914,W1J8DP,0,10,4,5,0,0,1,1,0,0,0,0,0,0,11,0,1,3,1,1,0,0,0,0,0,1,3,0,1,4,3,W,1,60700,52545.45455,32500,31746.03175
5915,W1J8EA,0,6,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,4,W,0,66700,59193.54839,110000,36666.66667
5916,W1J8EB,0,6,1,5,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,3,1,W,0,72100,64558.82353,110000,42941.17647
5917,W1J8EX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,69100,65000,110000,47142.85714
5918,W1J8JA,0,2,1,2,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,63400,57083.33333,42500,37500
5919,W1J8LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,36700,32000,17500,20454.54545
5920,W1J8LH,0,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,W,0,72400,65263.15789,110000,43636.36364
5921,W1J8NS,0,11,6,8,0,0,1,1,0,0,0,0,0,0,13,1,1,5,1,1,1,1,0,0,0,1,4,2,1,4,2,W,0,61000,53359.375,32500,33521.12676
5922,W1J8NT,0,10,5,9,0,0,1,1,0,0,0,0,0,0,12,1,1,4,1,1,1,0,0,0,0,1,4,3,1,4,2,W,0,66900,60087.7193,110000,39649.12281
5923,W1J8PD,0,3,2,5,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,W,1,58600,52631.57895,42500,34250
5924,W1J8PG,0,3,2,3,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,W,0,62800,56111.11111,42500,36842.10526
5925,W1J8QD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34700,30500,17500,19583.33333
5926,W1J8QG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34700,30500,17500,19583.33333
5927,W1J8QH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34700,30500,17500,19583.33333
5928,W1J8QN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,34700,30500,17500,19583.33333
5929,W1J8QQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,34700,30500,17500,19583.33333
5930,W1J9EG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,0,36200,32000,17500,20454.54545
5931,W1J9HB,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,0,35200,30500,17500,19583.33333
5932,W1J9HR,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,0,52200,45714.28571,32500,30000
5933,W1K1AE,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,W,1,36800,32166.66667,22500,20588.23529
5934,W1K1AG,0,4,2,4,0,1,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,W,0,58300,51200,42500,32777.77778
5935,W1K1AU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,67100,60000,110000,39166.66667
5936,W1K1AW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,70100,65833.33333,110000,47857.14286
5937,W1K1AZ,0,5,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,3,W,1,56300,47500,32500,29571.42857
5938,W1K1BB,0,4,2,5,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,W,1,68100,61304.34783,110000,40416.66667
5939,W1K1BD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,69400,65833.33333,110000,47857.14286
5940,W1K1BH,0,8,3,10,0,1,1,0,0,0,0,0,0,0,10,0,1,2,1,0,0,0,0,0,0,2,4,3,1,5,2,W,1,71000,63586.95652,110000,42173.91304
5941,W1K1BQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,69500,65833.33333,110000,47857.14286
5942,W1K1DH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,W,0,73300,64166.66667,110000,43333.33333
5943,W1K1DJ,0,4,1,8,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,2,3,2,0,0,3,W,1,87400,82115.38462,110000,57500
5944,W1K1DL,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,W,1,88200,82692.30769,110000,58500
5945,W1K1DR,0,4,2,2,0,0,2,0,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,W,0,64700,56818.18182,110000,36041.66667
5946,W1K1DS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,78100,73000,110000,48000
5947,W1K1HA,0,23,11,19,1,2,4,1,1,0,0,0,0,0,27,1,2,7,2,1,1,1,0,0,0,3,4,7,4,7,8,W,0,71700,64291.33858,110000,42109.375
5948,W1K1HF,0,3,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,W,0,66800,60000,110000,39705.88235
5949,W1K1HG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,W,0,65900,58333.33333,47500,38333.33333
5950,W1K1HH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,W,0,76800,70000,110000,46666.66667
5951,W1K1HJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,W,0,88200,82142.85714,110000,58000
5952,W1K1HL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,48100,42500,32500,27500
5953,W1K1HP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,37300,32500,17500,20454.54545
5954,W1K1HQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,W,0,64300,58333.33333,47500,38333.33333
5955,W1K1HW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,W,0,67100,60000,110000,39166.66667
5956,W1K1JA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,56300,50833.33333,32500,32857.14286
5957,W1K1JB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,69600,65833.33333,110000,47857.14286
5958,W1K1JD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,72900,64166.66667,110000,43333.33333
5959,W1K1JE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,37000,32000,17500,20454.54545
5960,W1K1JG,0,5,1,5,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,0,W,0,91500,83833.33333,110000,57608.69565
5961,W1K1JJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,93500,85000,110000,56250
5962,W1K1JQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,70400,65833.33333,110000,47857.14286
5963,W1K1PT,0,9,2,11,0,1,1,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,2,4,4,2,0,3,W,0,51600,46060.60606,32500,29924.24242
5964,W1K1PU,0,19,9,21,1,1,3,1,1,0,0,0,0,0,21,1,1,6,2,1,1,1,0,0,0,4,7,6,4,5,5,W,0,42000,35729.16667,17500,21685.08287
5965,W1K1PX,0,17,6,17,1,1,3,1,1,0,0,0,0,0,17,1,1,3,1,0,1,0,0,0,0,3,4,6,3,4,6,W,0,71600,64951.92308,110000,44696.9697
5966,W1K1PY,0,17,7,20,1,1,3,1,1,0,0,0,0,0,18,1,1,4,1,1,1,0,0,0,0,4,5,7,4,4,5,W,0,42000,35551.1811,17500,21397.51553
5967,W1K1PZ,0,14,6,17,1,1,3,1,1,0,0,0,0,0,14,1,1,3,1,0,1,0,0,0,0,2,4,7,3,3,4,W,0,73200,67839.50617,110000,48483.14607
5968,W1K1QD,0,19,9,20,1,1,3,1,1,0,0,0,0,0,21,1,1,6,2,1,1,1,0,0,0,4,6,6,4,5,5,W,0,39800,33682.63473,17500,20392.67016
5969,W1K1QE,0,17,7,20,1,1,3,1,1,0,0,0,0,0,17,1,1,4,1,1,1,0,0,0,0,4,5,7,3,4,5,W,0,68500,61546.39175,110000,40686.27451
5970,W1K1QG,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,W,0,36300,32250,22500,20652.17391
5971,W1K1QN,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,39500,35000,17500,22500
5972,W1K1QX,0,2,1,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,W,1,33800,29772.72727,17500,19000
5973,W1K1QY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,31300,27272.72727,17500,17500
5974,W1K2AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,88200,82142.85714,110000,58000
5975,W1K2AD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,W,0,72800,66666.66667,110000,48333.33333
5976,W1K2AE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,W,0,73900,66000,110000,45000
5977,W1K2AG,0,4,1,2,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,W,0,70600,63478.26087,110000,41956.52174
5978,W1K2AQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,56200,50833.33333,32500,32857.14286
5979,W1K2AR,0,1,1,3,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,W,0,88200,82142.85714,110000,58000
5980,W1K2AT,0,10,3,10,0,1,1,0,0,0,0,0,0,0,8,0,1,2,1,0,0,0,0,0,0,2,4,3,2,1,3,W,0,74800,67083.33333,110000,44433.96226
5981,W1K2AX,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,W,0,57900,48684.21053,32500,30000
5982,W1K2AY,0,4,2,5,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,W,0,72000,64782.6087,110000,43181.81818
5983,W1K2AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,67100,60000,110000,39166.66667
5984,W1K2BA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,88200,82142.85714,110000,58000
5985,W1K2BB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,69700,65833.33333,110000,47857.14286
5986,W1K2BD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,70100,65833.33333,110000,47857.14286
5987,W1K2BE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,87300,80000,110000,52000
5988,W1K2BF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,63800,57500,42500,38333.33333
5989,W1K2BG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,88200,82142.85714,110000,58000
5990,W1K2BH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,32300,28636.36364,17500,18461.53846
5991,W1K2BJ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,W,0,88200,82142.85714,110000,58000
5992,W1K2BP,0,1,1,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,W,1,71100,63333.33333,110000,42500
5993,W1K2BQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,W,0,88200,82142.85714,110000,58000
5994,W1K2BW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,82600,74000,110000,49000
5995,W1K2BX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,70800,62500,110000,41666.66667
5996,W1K2DL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,W,1,36200,32000,17500,20454.54545
5997,W1K2DN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,1,68800,64285.71429,110000,46428.57143
5998,W1K2DP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,68400,60833.33333,110000,40000
5999,W1K2DR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,W,1,78300,73000,110000,48000
6000,W1K2DS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,69500,61666.66667,110000,40833.33333
6001,W1K2DT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,88200,82142.85714,110000,58000
6002,W1K2DU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,W,1,65800,60714.28571,42500,42857.14286
6003,W1K2DW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,47200,42500,32500,27500
6004,W1K2DX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,66900,61428.57143,42500,43571.42857
6005,W1K2DY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,W,1,43600,40000,22500,25555.55556
6006,W1K2EE,0,5,2,3,0,0,2,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,W,0,62900,56166.66667,47500,36935.48387
6007,W1K2EF,0,6,1,9,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,3,W,0,58100,51794.87179,42500,33780.4878
6008,W1K2EG,0,9,2,11,1,1,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,4,4,1,0,3,W,0,68300,61224.4898,110000,39375
6009,W1K2EH,0,7,2,11,1,1,1,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,4,4,2,0,3,W,0,70300,62948.71795,110000,41125
6010,W1K2EQ,0,9,1,10,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,4,4,1,0,3,W,0,68500,61470.58824,110000,40555.55556
6011,W1K2EX,0,3,2,3,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,W,0,63400,56388.88889,42500,37105.26316
6012,W1K2HA,0,4,1,2,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,W,0,44900,38387.09677,22500,23750
6013,W1K2HB,0,4,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,W,0,64500,57272.72727,110000,36666.66667
6014,W1K2HD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,69600,61666.66667,110000,40833.33333
6015,W1K2HL,0,11,8,6,1,1,2,1,0,0,0,0,0,0,15,0,1,6,2,1,1,1,0,0,0,0,1,2,0,7,2,W,0,69500,62734.375,110000,41640.625
6016,W1K2HN,0,30,9,22,1,1,3,1,1,0,0,0,0,0,32,1,2,6,2,1,1,0,0,0,0,4,8,6,6,11,8,W,0,70900,63473.05389,110000,41588.23529
6017,W1K2HR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W,0,75100,70000,110000,50000
6018,W1K2HS,0,10,7,8,0,1,2,1,0,0,0,0,0,0,14,1,1,5,1,1,1,1,0,0,0,1,2,3,2,4,2,W,0,84100,78571.42857,110000,53600
